state_slug,state_name,year,quarter,quarter_start_date,source_category,transaction_count,transaction_value_inr,source_file
tripura,Tripura,2026,2,2026-04-01,Retail,12958118,7413864418.371696,data/aggregated/transaction/country/india/state/tripura/2026/2.json
tripura,Tripura,2026,2,2026-04-01,Utility,1932743,1606077513.4726696,data/aggregated/transaction/country/india/state/tripura/2026/2.json
uttar-pradesh,Uttar Pradesh,2018,1,2018-01-01,P2P,4606138,13355083925.762901,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/1.json
uttar-pradesh,Uttar Pradesh,2018,1,2018-01-01,Retail,10010877,2109100995.8170123,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/1.json
uttar-pradesh,Uttar Pradesh,2018,1,2018-01-01,Utility,169451,377582599.1326531,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/1.json
uttar-pradesh,Uttar Pradesh,2018,2,2018-04-01,Retail,12691830,3182570096.313618,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/2.json
uttar-pradesh,Uttar Pradesh,2018,2,2018-04-01,Utility,489580,834623865.8777964,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/2.json
uttar-pradesh,Uttar Pradesh,2018,2,2018-04-01,P2P,7156556,24748604242.232025,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/2.json
uttar-pradesh,Uttar Pradesh,2018,3,2018-07-01,Retail,13655861,3348576002.4056916,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/3.json
uttar-pradesh,Uttar Pradesh,2018,3,2018-07-01,Utility,728215,1192597470.0804255,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/3.json
uttar-pradesh,Uttar Pradesh,2018,3,2018-07-01,P2P,14943458,36152589648.27175,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/3.json
uttar-pradesh,Uttar Pradesh,2018,4,2018-10-01,P2P,17252893,53773946471.20892,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/4.json
uttar-pradesh,Uttar Pradesh,2018,4,2018-10-01,Retail,22044677,5422548664.73405,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/4.json
uttar-pradesh,Uttar Pradesh,2018,4,2018-10-01,Utility,1015326,1557541329.7683384,data/aggregated/transaction/country/india/state/uttar-pradesh/2018/4.json
uttar-pradesh,Uttar Pradesh,2019,1,2019-01-01,P2P,35228045,75435955645.05594,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/1.json
uttar-pradesh,Uttar Pradesh,2019,1,2019-01-01,Retail,27231898,6747825842.384065,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/1.json
uttar-pradesh,Uttar Pradesh,2019,1,2019-01-01,Utility,1586430,2246388169.435621,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/1.json
uttar-pradesh,Uttar Pradesh,2019,2,2019-04-01,Retail,35244958,9936465853.186134,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/2.json
uttar-pradesh,Uttar Pradesh,2019,2,2019-04-01,Utility,1984103,3144338553.531819,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/2.json
uttar-pradesh,Uttar Pradesh,2019,2,2019-04-01,P2P,30351047,97212215614.03157,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/2.json
uttar-pradesh,Uttar Pradesh,2019,3,2019-07-01,Retail,42320219,11929123210.265785,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/3.json
uttar-pradesh,Uttar Pradesh,2019,3,2019-07-01,Utility,3901349,5696233644.456751,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/3.json
uttar-pradesh,Uttar Pradesh,2019,3,2019-07-01,P2P,30451139,106203485667.85178,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/3.json
uttar-pradesh,Uttar Pradesh,2019,4,2019-10-01,P2P,45757525,142031675828.91815,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/4.json
uttar-pradesh,Uttar Pradesh,2019,4,2019-10-01,Retail,43340537,13154763063.346153,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/4.json
uttar-pradesh,Uttar Pradesh,2019,4,2019-10-01,Utility,8287127,7690995047.733709,data/aggregated/transaction/country/india/state/uttar-pradesh/2019/4.json
uttar-pradesh,Uttar Pradesh,2020,1,2020-01-01,P2P,44357141,163816874026.46387,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/1.json
uttar-pradesh,Uttar Pradesh,2020,1,2020-01-01,Retail,51336077,18161512878.25786,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/1.json
uttar-pradesh,Uttar Pradesh,2020,1,2020-01-01,Utility,12419671,8885077278.944054,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/1.json
uttar-pradesh,Uttar Pradesh,2020,2,2020-04-01,Retail,47549454,21027452519.482277,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/2.json
uttar-pradesh,Uttar Pradesh,2020,2,2020-04-01,Utility,18994344,9878572709.372543,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/2.json
uttar-pradesh,Uttar Pradesh,2020,2,2020-04-01,P2P,43762763,164498429070.71915,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/2.json
uttar-pradesh,Uttar Pradesh,2020,3,2020-07-01,P2P,60795727,228961014450.9387,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/3.json
uttar-pradesh,Uttar Pradesh,2020,3,2020-07-01,Retail,63325777,31245847521.42512,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/3.json
uttar-pradesh,Uttar Pradesh,2020,3,2020-07-01,Utility,17443753,13534584042.900803,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/3.json
uttar-pradesh,Uttar Pradesh,2020,4,2020-10-01,P2P,81130686,313973784173.3403,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/4.json
uttar-pradesh,Uttar Pradesh,2020,4,2020-10-01,Retail,86963902,48783545831.56669,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/4.json
uttar-pradesh,Uttar Pradesh,2020,4,2020-10-01,Utility,23503808,17684862610.935112,data/aggregated/transaction/country/india/state/uttar-pradesh/2020/4.json
uttar-pradesh,Uttar Pradesh,2021,1,2021-01-01,P2P,94609938,351716296139.5026,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/1.json
uttar-pradesh,Uttar Pradesh,2021,1,2021-01-01,Retail,89939335,58953002371.6373,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/1.json
uttar-pradesh,Uttar Pradesh,2021,1,2021-01-01,Utility,42868220,23211529892.894226,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/1.json
uttar-pradesh,Uttar Pradesh,2021,2,2021-04-01,P2P,116290503,433921574862.84375,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/2.json
uttar-pradesh,Uttar Pradesh,2021,2,2021-04-01,Retail,93709752,72559814390.95123,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/2.json
uttar-pradesh,Uttar Pradesh,2021,2,2021-04-01,Utility,63727920,30473770281.913498,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/2.json
uttar-pradesh,Uttar Pradesh,2021,3,2021-07-01,P2P,145996374,497630965965.4977,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/3.json
uttar-pradesh,Uttar Pradesh,2021,3,2021-07-01,Retail,141458681,95706873410.85835,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/3.json
uttar-pradesh,Uttar Pradesh,2021,3,2021-07-01,Utility,63220283,34307910200.392715,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/3.json
uttar-pradesh,Uttar Pradesh,2021,4,2021-10-01,P2P,164806510,585855457423.0571,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/4.json
uttar-pradesh,Uttar Pradesh,2021,4,2021-10-01,Retail,177938209,130513273154.08374,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/4.json
uttar-pradesh,Uttar Pradesh,2021,4,2021-10-01,Utility,57980385,35690822373.205025,data/aggregated/transaction/country/india/state/uttar-pradesh/2021/4.json
uttar-pradesh,Uttar Pradesh,2022,1,2022-01-01,P2P,215231907,746851048546.8452,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/1.json
uttar-pradesh,Uttar Pradesh,2022,1,2022-01-01,Retail,241296678,167114098930.99405,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/1.json
uttar-pradesh,Uttar Pradesh,2022,1,2022-01-01,Utility,64840860,41359129132.80317,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/1.json
uttar-pradesh,Uttar Pradesh,2022,2,2022-04-01,Retail,322162022,217006314819.0974,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/2.json
uttar-pradesh,Uttar Pradesh,2022,2,2022-04-01,Utility,78286836,49430563999.042404,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/2.json
uttar-pradesh,Uttar Pradesh,2022,2,2022-04-01,P2P,254989934,883634507671.5525,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/2.json
uttar-pradesh,Uttar Pradesh,2022,3,2022-07-01,P2P,295516731,929697831546.5962,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/3.json
uttar-pradesh,Uttar Pradesh,2022,3,2022-07-01,Retail,391962498,238496619969.63855,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/3.json
uttar-pradesh,Uttar Pradesh,2022,3,2022-07-01,Utility,88282275,56601563458.07566,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/3.json
uttar-pradesh,Uttar Pradesh,2022,4,2022-10-01,P2P,337143421,1091519708166.5157,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/4.json
uttar-pradesh,Uttar Pradesh,2022,4,2022-10-01,Retail,459462505,293516673652.5006,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/4.json
uttar-pradesh,Uttar Pradesh,2022,4,2022-10-01,Utility,93491829,61891002082.74872,data/aggregated/transaction/country/india/state/uttar-pradesh/2022/4.json
uttar-pradesh,Uttar Pradesh,2023,1,2023-01-01,P2P,384567010,1248414149539.0254,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/1.json
uttar-pradesh,Uttar Pradesh,2023,1,2023-01-01,Retail,521134716,320071314089.5349,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/1.json
uttar-pradesh,Uttar Pradesh,2023,1,2023-01-01,Utility,105358613,67394574776.597435,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/1.json
uttar-pradesh,Uttar Pradesh,2023,2,2023-04-01,P2P,447701272,1392460935062.545,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/2.json
uttar-pradesh,Uttar Pradesh,2023,2,2023-04-01,Retail,651507954,361293576146.0055,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/2.json
uttar-pradesh,Uttar Pradesh,2023,2,2023-04-01,Utility,121634782,81342963183.65498,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/2.json
uttar-pradesh,Uttar Pradesh,2023,3,2023-07-01,Retail,747622088,378807099230.86346,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/3.json
uttar-pradesh,Uttar Pradesh,2023,3,2023-07-01,Utility,124423634,87637416281.07538,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/3.json
uttar-pradesh,Uttar Pradesh,2023,3,2023-07-01,P2P,489387714,1396786099966.482,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/3.json
uttar-pradesh,Uttar Pradesh,2023,4,2023-10-01,P2P,576483752,1681679844480.74,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/4.json
uttar-pradesh,Uttar Pradesh,2023,4,2023-10-01,Retail,869392341,478356221654.21387,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/4.json
uttar-pradesh,Uttar Pradesh,2023,4,2023-10-01,Utility,131389408,104854526773.55301,data/aggregated/transaction/country/india/state/uttar-pradesh/2023/4.json
uttar-pradesh,Uttar Pradesh,2024,1,2024-01-01,P2P,653033237,1839522667733.1445,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/1.json
uttar-pradesh,Uttar Pradesh,2024,1,2024-01-01,Retail,989186934,529965669667.925,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/1.json
uttar-pradesh,Uttar Pradesh,2024,1,2024-01-01,Utility,152046359,114473269425.2955,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/1.json
uttar-pradesh,Uttar Pradesh,2024,2,2024-04-01,P2P,736075778,1968011476969.917,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/2.json
uttar-pradesh,Uttar Pradesh,2024,2,2024-04-01,Retail,1238837502,605811752801.5775,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/2.json
uttar-pradesh,Uttar Pradesh,2024,2,2024-04-01,Utility,169222802,132013713243.27641,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/2.json
uttar-pradesh,Uttar Pradesh,2024,3,2024-07-01,Retail,1332554852,612640350181.4207,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/3.json
uttar-pradesh,Uttar Pradesh,2024,3,2024-07-01,Utility,168343616,150344671360.403,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/3.json
uttar-pradesh,Uttar Pradesh,2024,3,2024-07-01,P2P,784233917,1952340142179.016,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/3.json
uttar-pradesh,Uttar Pradesh,2024,4,2024-10-01,P2P,880393026,2306195044072.6855,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/4.json
uttar-pradesh,Uttar Pradesh,2024,4,2024-10-01,Retail,1489948667,737774383034.4095,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/4.json
uttar-pradesh,Uttar Pradesh,2024,4,2024-10-01,Utility,172595131,166909477472.0299,data/aggregated/transaction/country/india/state/uttar-pradesh/2024/4.json
uttar-pradesh,Uttar Pradesh,2025,1,2025-01-01,P2P,904244198,2376713571070.225,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/1.json
uttar-pradesh,Uttar Pradesh,2025,1,2025-01-01,Retail,1524087525,733606161018.6299,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/1.json
uttar-pradesh,Uttar Pradesh,2025,1,2025-01-01,Utility,190002269,178281259325.64594,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/1.json
uttar-pradesh,Uttar Pradesh,2025,2,2025-04-01,Retail,1740462455,784682037304.9282,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/2.json
uttar-pradesh,Uttar Pradesh,2025,2,2025-04-01,Utility,187420104,185258728323.4563,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/2.json
uttar-pradesh,Uttar Pradesh,2025,2,2025-04-01,P2P,946221765,2395027482089.085,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/2.json
uttar-pradesh,Uttar Pradesh,2025,3,2025-07-01,Retail,1840145039,771618444738.2542,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/3.json
uttar-pradesh,Uttar Pradesh,2025,3,2025-07-01,Utility,187247305,200099793181.10016,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/3.json
uttar-pradesh,Uttar Pradesh,2025,3,2025-07-01,P2P,968602273,2248697341090.5166,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/3.json
uttar-pradesh,Uttar Pradesh,2025,4,2025-10-01,P2P,1056307689,2563667095326.3823,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/4.json
uttar-pradesh,Uttar Pradesh,2025,4,2025-10-01,Retail,1955108328,908674782469.4216,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/4.json
uttar-pradesh,Uttar Pradesh,2025,4,2025-10-01,Utility,194854047,224180468510.9749,data/aggregated/transaction/country/india/state/uttar-pradesh/2025/4.json
uttar-pradesh,Uttar Pradesh,2026,1,2026-01-01,P2P,1088285716,2604866676165.1934,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/1.json
uttar-pradesh,Uttar Pradesh,2026,1,2026-01-01,Retail,2003989823,924541371690.3687,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/1.json
uttar-pradesh,Uttar Pradesh,2026,1,2026-01-01,Utility,202202501,231970382242.1432,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/1.json
uttar-pradesh,Uttar Pradesh,2026,2,2026-04-01,P2P,1167703027,2690239782810.8555,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/2.json
uttar-pradesh,Uttar Pradesh,2026,2,2026-04-01,Retail,2293024606,1005488472749.8022,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/2.json
uttar-pradesh,Uttar Pradesh,2026,2,2026-04-01,Utility,204578607,242977206013.3307,data/aggregated/transaction/country/india/state/uttar-pradesh/2026/2.json
uttarakhand,Uttarakhand,2018,1,2018-01-01,P2P,441316,1462769440.472188,data/aggregated/transaction/country/india/state/uttarakhand/2018/1.json
uttarakhand,Uttarakhand,2018,1,2018-01-01,Retail,992270,216641496.92161477,data/aggregated/transaction/country/india/state/uttarakhand/2018/1.json
uttarakhand,Uttarakhand,2018,1,2018-01-01,Utility,17527,31778239.822997823,data/aggregated/transaction/country/india/state/uttarakhand/2018/1.json
uttarakhand,Uttarakhand,2018,2,2018-04-01,P2P,683917,2653053846.7497587,data/aggregated/transaction/country/india/state/uttarakhand/2018/2.json
uttarakhand,Uttarakhand,2018,2,2018-04-01,Retail,1238396,307655434.81581306,data/aggregated/transaction/country/india/state/uttarakhand/2018/2.json
uttarakhand,Uttarakhand,2018,2,2018-04-01,Utility,41154,62346595.11836988,data/aggregated/transaction/country/india/state/uttarakhand/2018/2.json
uttarakhand,Uttarakhand,2018,3,2018-07-01,P2P,1129789,3697926050.9304247,data/aggregated/transaction/country/india/state/uttarakhand/2018/3.json
uttarakhand,Uttarakhand,2018,3,2018-07-01,Retail,1333958,332233891.26774776,data/aggregated/transaction/country/india/state/uttarakhand/2018/3.json
uttarakhand,Uttarakhand,2018,3,2018-07-01,Utility,59779,89157525.77785479,data/aggregated/transaction/country/india/state/uttarakhand/2018/3.json
uttarakhand,Uttarakhand,2018,4,2018-10-01,P2P,1703009,5617534969.014796,data/aggregated/transaction/country/india/state/uttarakhand/2018/4.json
uttarakhand,Uttarakhand,2018,4,2018-10-01,Retail,1847664,531592285.4610245,data/aggregated/transaction/country/india/state/uttarakhand/2018/4.json
uttarakhand,Uttarakhand,2018,4,2018-10-01,Utility,75025,119779346.04112902,data/aggregated/transaction/country/india/state/uttarakhand/2018/4.json
uttarakhand,Uttarakhand,2019,1,2019-01-01,P2P,4072170,7564319671.293369,data/aggregated/transaction/country/india/state/uttarakhand/2019/1.json
uttarakhand,Uttarakhand,2019,1,2019-01-01,Retail,2334030,602799357.2895596,data/aggregated/transaction/country/india/state/uttarakhand/2019/1.json
uttarakhand,Uttarakhand,2019,1,2019-01-01,Utility,113508,175572111.00730336,data/aggregated/transaction/country/india/state/uttarakhand/2019/1.json
uttarakhand,Uttarakhand,2019,2,2019-04-01,P2P,3080481,9931074743.678814,data/aggregated/transaction/country/india/state/uttarakhand/2019/2.json
uttarakhand,Uttarakhand,2019,2,2019-04-01,Retail,3147703,846826379.6150594,data/aggregated/transaction/country/india/state/uttarakhand/2019/2.json
uttarakhand,Uttarakhand,2019,2,2019-04-01,Utility,116912,218559229.63857365,data/aggregated/transaction/country/india/state/uttarakhand/2019/2.json
uttarakhand,Uttarakhand,2019,3,2019-07-01,P2P,2917737,10726673392.334972,data/aggregated/transaction/country/india/state/uttarakhand/2019/3.json
uttarakhand,Uttarakhand,2019,3,2019-07-01,Retail,3479573,975061088.2604833,data/aggregated/transaction/country/india/state/uttarakhand/2019/3.json
uttarakhand,Uttarakhand,2019,3,2019-07-01,Utility,293706,391775494.9071051,data/aggregated/transaction/country/india/state/uttarakhand/2019/3.json
uttarakhand,Uttarakhand,2019,4,2019-10-01,P2P,3960592,13494113135.614656,data/aggregated/transaction/country/india/state/uttarakhand/2019/4.json
uttarakhand,Uttarakhand,2019,4,2019-10-01,Retail,3887718,1158127633.241281,data/aggregated/transaction/country/india/state/uttarakhand/2019/4.json
uttarakhand,Uttarakhand,2019,4,2019-10-01,Utility,741841,581672775.7079766,data/aggregated/transaction/country/india/state/uttarakhand/2019/4.json
uttarakhand,Uttarakhand,2020,1,2020-01-01,P2P,4002557,14449409667.93557,data/aggregated/transaction/country/india/state/uttarakhand/2020/1.json
uttarakhand,Uttarakhand,2020,1,2020-01-01,Retail,4599548,1557356422.8648908,data/aggregated/transaction/country/india/state/uttarakhand/2020/1.json
uttarakhand,Uttarakhand,2020,1,2020-01-01,Utility,1124736,691830068.8829079,data/aggregated/transaction/country/india/state/uttarakhand/2020/1.json
uttarakhand,Uttarakhand,2020,2,2020-04-01,P2P,3531631,13107033390.203093,data/aggregated/transaction/country/india/state/uttarakhand/2020/2.json
uttarakhand,Uttarakhand,2020,2,2020-04-01,Retail,4009760,1812801498.9970412,data/aggregated/transaction/country/india/state/uttarakhand/2020/2.json
uttarakhand,Uttarakhand,2020,2,2020-04-01,Utility,1612644,741437377.7211168,data/aggregated/transaction/country/india/state/uttarakhand/2020/2.json
uttarakhand,Uttarakhand,2020,3,2020-07-01,P2P,5220599,19632860143.18273,data/aggregated/transaction/country/india/state/uttarakhand/2020/3.json
uttarakhand,Uttarakhand,2020,3,2020-07-01,Retail,6069189,2993679713.067266,data/aggregated/transaction/country/india/state/uttarakhand/2020/3.json
uttarakhand,Uttarakhand,2020,3,2020-07-01,Utility,1610633,1005238867.8725135,data/aggregated/transaction/country/india/state/uttarakhand/2020/3.json
uttarakhand,Uttarakhand,2020,4,2020-10-01,P2P,7078394,26756965895.968494,data/aggregated/transaction/country/india/state/uttarakhand/2020/4.json
uttarakhand,Uttarakhand,2020,4,2020-10-01,Retail,9591103,4963292262.88559,data/aggregated/transaction/country/india/state/uttarakhand/2020/4.json
uttarakhand,Uttarakhand,2020,4,2020-10-01,Utility,2249445,1414710326.5902374,data/aggregated/transaction/country/india/state/uttarakhand/2020/4.json
uttarakhand,Uttarakhand,2021,1,2021-01-01,P2P,8249581,29657690353.420197,data/aggregated/transaction/country/india/state/uttarakhand/2021/1.json
uttarakhand,Uttarakhand,2021,1,2021-01-01,Retail,9483409,5577061615.559372,data/aggregated/transaction/country/india/state/uttarakhand/2021/1.json
uttarakhand,Uttarakhand,2021,1,2021-01-01,Utility,4247882,1821031011.046025,data/aggregated/transaction/country/india/state/uttarakhand/2021/1.json
uttarakhand,Uttarakhand,2021,2,2021-04-01,P2P,9520718,32669370290.190002,data/aggregated/transaction/country/india/state/uttarakhand/2021/2.json
uttarakhand,Uttarakhand,2021,2,2021-04-01,Retail,9938227,6405336341.740593,data/aggregated/transaction/country/india/state/uttarakhand/2021/2.json
uttarakhand,Uttarakhand,2021,2,2021-04-01,Utility,5917433,2223393017.802124,data/aggregated/transaction/country/india/state/uttarakhand/2021/2.json
uttarakhand,Uttarakhand,2021,3,2021-07-01,P2P,12313894,40293785570.54443,data/aggregated/transaction/country/india/state/uttarakhand/2021/3.json
uttarakhand,Uttarakhand,2021,3,2021-07-01,Retail,14740374,9291004206.639498,data/aggregated/transaction/country/india/state/uttarakhand/2021/3.json
uttarakhand,Uttarakhand,2021,3,2021-07-01,Utility,6126336,2579790291.960248,data/aggregated/transaction/country/india/state/uttarakhand/2021/3.json
uttarakhand,Uttarakhand,2021,4,2021-10-01,P2P,13030803,43359419483.69867,data/aggregated/transaction/country/india/state/uttarakhand/2021/4.json
uttarakhand,Uttarakhand,2021,4,2021-10-01,Retail,18480818,11948440143.680595,data/aggregated/transaction/country/india/state/uttarakhand/2021/4.json
uttarakhand,Uttarakhand,2021,4,2021-10-01,Utility,5402025,2641193112.578334,data/aggregated/transaction/country/india/state/uttarakhand/2021/4.json
uttarakhand,Uttarakhand,2022,1,2022-01-01,P2P,15762028,51878372736.00059,data/aggregated/transaction/country/india/state/uttarakhand/2022/1.json
uttarakhand,Uttarakhand,2022,1,2022-01-01,Retail,23662761,14354915246.715397,data/aggregated/transaction/country/india/state/uttarakhand/2022/1.json
uttarakhand,Uttarakhand,2022,1,2022-01-01,Utility,5840799,3014812046.287325,data/aggregated/transaction/country/india/state/uttarakhand/2022/1.json
uttarakhand,Uttarakhand,2022,2,2022-04-01,P2P,19583241,65280816871.05847,data/aggregated/transaction/country/india/state/uttarakhand/2022/2.json
uttarakhand,Uttarakhand,2022,2,2022-04-01,Retail,34095311,19273713114.879646,data/aggregated/transaction/country/india/state/uttarakhand/2022/2.json
uttarakhand,Uttarakhand,2022,2,2022-04-01,Utility,6981950,3665282515.822317,data/aggregated/transaction/country/india/state/uttarakhand/2022/2.json
uttarakhand,Uttarakhand,2022,3,2022-07-01,P2P,21811880,67452365190.43675,data/aggregated/transaction/country/india/state/uttarakhand/2022/3.json
uttarakhand,Uttarakhand,2022,3,2022-07-01,Retail,38433164,21009815497.300537,data/aggregated/transaction/country/india/state/uttarakhand/2022/3.json
uttarakhand,Uttarakhand,2022,3,2022-07-01,Utility,7764248,4065096074.860195,data/aggregated/transaction/country/india/state/uttarakhand/2022/3.json
uttarakhand,Uttarakhand,2022,4,2022-10-01,P2P,23524459,73601206046.04071,data/aggregated/transaction/country/india/state/uttarakhand/2022/4.json
uttarakhand,Uttarakhand,2022,4,2022-10-01,Retail,43930404,24061733579.63743,data/aggregated/transaction/country/india/state/uttarakhand/2022/4.json
uttarakhand,Uttarakhand,2022,4,2022-10-01,Utility,7847037,4349922860.844107,data/aggregated/transaction/country/india/state/uttarakhand/2022/4.json
uttarakhand,Uttarakhand,2023,1,2023-01-01,P2P,25042420,78027650710.79749,data/aggregated/transaction/country/india/state/uttarakhand/2023/1.json
uttarakhand,Uttarakhand,2023,1,2023-01-01,Retail,46907377,24289618171.183014,data/aggregated/transaction/country/india/state/uttarakhand/2023/1.json
uttarakhand,Uttarakhand,2023,1,2023-01-01,Utility,8366841,4596875203.779652,data/aggregated/transaction/country/india/state/uttarakhand/2023/1.json
uttarakhand,Uttarakhand,2023,2,2023-04-01,P2P,31621034,97245269489.92119,data/aggregated/transaction/country/india/state/uttarakhand/2023/2.json
uttarakhand,Uttarakhand,2023,2,2023-04-01,Retail,62644014,30668591846.624287,data/aggregated/transaction/country/india/state/uttarakhand/2023/2.json
uttarakhand,Uttarakhand,2023,2,2023-04-01,Utility,9854273,5762630056.843037,data/aggregated/transaction/country/india/state/uttarakhand/2023/2.json
uttarakhand,Uttarakhand,2023,3,2023-07-01,P2P,32160873,91814881893.88148,data/aggregated/transaction/country/india/state/uttarakhand/2023/3.json
uttarakhand,Uttarakhand,2023,3,2023-07-01,Retail,64961081,30817116881.929146,data/aggregated/transaction/country/india/state/uttarakhand/2023/3.json
uttarakhand,Uttarakhand,2023,3,2023-07-01,Utility,9662996,5883386448.912888,data/aggregated/transaction/country/india/state/uttarakhand/2023/3.json
uttarakhand,Uttarakhand,2023,4,2023-10-01,P2P,36002854,104699069355.22476,data/aggregated/transaction/country/india/state/uttarakhand/2023/4.json
uttarakhand,Uttarakhand,2023,4,2023-10-01,Retail,73541105,36777535917.69063,data/aggregated/transaction/country/india/state/uttarakhand/2023/4.json
uttarakhand,Uttarakhand,2023,4,2023-10-01,Utility,9563661,6728777836.322964,data/aggregated/transaction/country/india/state/uttarakhand/2023/4.json
uttarakhand,Uttarakhand,2024,1,2024-01-01,P2P,37475805,105873583413.32202,data/aggregated/transaction/country/india/state/uttarakhand/2024/1.json
uttarakhand,Uttarakhand,2024,1,2024-01-01,Retail,76012656,37287837596.219986,data/aggregated/transaction/country/india/state/uttarakhand/2024/1.json
uttarakhand,Uttarakhand,2024,1,2024-01-01,Utility,10391543,7154115361.668196,data/aggregated/transaction/country/india/state/uttarakhand/2024/1.json
uttarakhand,Uttarakhand,2024,2,2024-04-01,P2P,46074342,124823589774.9772,data/aggregated/transaction/country/india/state/uttarakhand/2024/2.json
