date,year,month,quarter,payment_mode,volume_lakh,value_crore,source_resource_id
2024-11-12,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,101.28,4513.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-12,2024,11,Q4,UPI,5260.88,77463.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-13,2024,11,Q4,IMPS,140.36,19898.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-13,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.57,4282.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-13,2024,11,Q4,UPI,5285.16,75100.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-14,2024,11,Q4,IMPS,141.97,19893.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-14,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,95.16,4131.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-14,2024,11,Q4,UPI,5226.87,73219.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-15,2024,11,Q4,IMPS,130.76,16523.75,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-15,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,95.73,3985.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-15,2024,11,Q4,UPI,5032.81,63789.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-16,2024,11,Q4,IMPS,129.84,17118.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-16,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.72,4157.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-16,2024,11,Q4,UPI,5258.89,69831.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-17,2024,11,Q4,IMPS,113.52,10148.82,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-17,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,90.55,3506.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-17,2024,11,Q4,UPI,5098.52,54171.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-18,2024,11,Q4,IMPS,135.49,19014.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-18,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,90.48,3803.91,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-18,2024,11,Q4,UPI,5094.88,70983.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-19,2024,11,Q4,IMPS,134.79,19012.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-19,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,88.24,3706.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-19,2024,11,Q4,UPI,5027.08,69585.3,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-20,2024,11,Q4,IMPS,128.64,17522.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-20,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,86.61,3633.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-20,2024,11,Q4,UPI,5057.32,67834.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-21,2024,11,Q4,IMPS,131.14,19179.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-21,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,84.89,3571.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-21,2024,11,Q4,UPI,5086.23,70642.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-22,2024,11,Q4,IMPS,129.58,18451.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-22,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,85.26,3542.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-22,2024,11,Q4,UPI,5102.01,66901.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-23,2024,11,Q4,IMPS,118.76,14869.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-23,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,84.92,3543.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-23,2024,11,Q4,UPI,4991.83,60675.87,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-24,2024,11,Q4,IMPS,106.56,9840.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-24,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,82.86,3117.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-24,2024,11,Q4,UPI,5005.79,51421.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-25,2024,11,Q4,IMPS,137.98,20504.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-25,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,85.77,3565.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-25,2024,11,Q4,UPI,5021.61,71726.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-26,2024,11,Q4,IMPS,132.08,19171.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-26,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,81.55,3379.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-26,2024,11,Q4,UPI,4952.67,70195.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-27,2024,11,Q4,IMPS,138.69,20052.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-27,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,84.78,3500.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-27,2024,11,Q4,UPI,5038.54,68595.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-28,2024,11,Q4,IMPS,134.46,20657.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-28,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,82.89,3460.71,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-28,2024,11,Q4,UPI,5049.35,71091.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-29,2024,11,Q4,IMPS,144.02,23205.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-29,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,87.84,3872.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-29,2024,11,Q4,UPI,5199.23,77537.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-30,2024,11,Q4,IMPS,147.28,23527.03,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-30,2024,11,Q4,NFS_ATM_CASH_WITHDRAWAL,96.97,4530.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-11-30,2024,11,Q4,UPI,5351.71,84697.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-01,2024,12,Q4,IMPS,145.71,16430.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-01,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,99.11,4426.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-01,2024,12,Q4,UPI,5504.49,75107.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-02,2024,12,Q4,IMPS,166.01,25541.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-02,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,107.06,5212.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-02,2024,12,Q4,UPI,5605.05,95915.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-03,2024,12,Q4,IMPS,157.96,23841.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-03,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,107.79,5171.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-03,2024,12,Q4,UPI,5553.85,89993.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-04,2024,12,Q4,IMPS,157.89,23758.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-04,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,106.29,4996.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-04,2024,12,Q4,UPI,5619.83,90193.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-05,2024,12,Q4,IMPS,151.94,22331.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-05,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,102.28,4708.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-05,2024,12,Q4,UPI,5562.69,86499.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-06,2024,12,Q4,IMPS,145.83,21289.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-06,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,100.78,4603.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-06,2024,12,Q4,UPI,5480.22,79287.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-07,2024,12,Q4,IMPS,146.52,19611.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-07,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,107.42,4983.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-07,2024,12,Q4,UPI,5577.86,79101.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-08,2024,12,Q4,IMPS,121.46,12373.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-08,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,104.81,4519.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-08,2024,12,Q4,UPI,5496.59,64347.24,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-09,2024,12,Q4,IMPS,157.68,22770.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-09,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,104.23,4808.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-09,2024,12,Q4,UPI,5466.05,86326.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-10,2024,12,Q4,IMPS,153.28,21888.31,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-10,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,105.98,4886.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-10,2024,12,Q4,UPI,5513.79,84053.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-11,2024,12,Q4,IMPS,149.27,21023.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-11,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,102.94,4653.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-11,2024,12,Q4,UPI,5505.84,80326.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-12,2024,12,Q4,IMPS,141.94,20164.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-12,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,93.2,4149.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-12,2024,12,Q4,UPI,5333.41,76196.74,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-13,2024,12,Q4,IMPS,141.6,20172.79,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-13,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,94.31,4135.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-13,2024,12,Q4,UPI,5411.65,74454.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-14,2024,12,Q4,IMPS,133.49,16140.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-14,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,94.81,4179.42,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-14,2024,12,Q4,UPI,5388.81,68218.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-15,2024,12,Q4,IMPS,115.0,10645.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-15,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,93.05,3672.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-15,2024,12,Q4,UPI,5357.74,57635.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-16,2024,12,Q4,IMPS,145.62,20848.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-16,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,94.73,4049.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-16,2024,12,Q4,UPI,5378.44,76984.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-17,2024,12,Q4,IMPS,144.12,20148.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-17,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,90.03,3858.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-17,2024,12,Q4,UPI,5372.01,77394.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-18,2024,12,Q4,IMPS,143.77,19534.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-18,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,86.59,3682.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-18,2024,12,Q4,UPI,5342.22,73236.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-19,2024,12,Q4,IMPS,139.57,20229.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-19,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,86.54,3657.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-19,2024,12,Q4,UPI,5354.3,74296.62,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-20,2024,12,Q4,IMPS,141.48,20040.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-20,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,86.98,3662.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-20,2024,12,Q4,UPI,5352.75,73223.48,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-21,2024,12,Q4,IMPS,143.41,17748.72,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-21,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,88.31,3727.77,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-21,2024,12,Q4,UPI,5379.54,68924.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-22,2024,12,Q4,IMPS,115.79,10601.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-22,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,84.69,3232.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-22,2024,12,Q4,UPI,5285.35,54933.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-23,2024,12,Q4,IMPS,144.54,21343.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-23,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,86.54,3618.45,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-23,2024,12,Q4,UPI,5282.19,75243.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-24,2024,12,Q4,IMPS,141.44,20339.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-24,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,87.65,3631.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-24,2024,12,Q4,UPI,5269.66,71475.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-25,2024,12,Q4,IMPS,125.04,14135.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-25,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,80.31,3184.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-25,2024,12,Q4,UPI,5174.29,61906.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-26,2024,12,Q4,IMPS,140.4,20343.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-26,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,82.18,3417.74,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-26,2024,12,Q4,UPI,5183.96,71169.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-27,2024,12,Q4,IMPS,140.78,20015.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-27,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,80.59,3353.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-27,2024,12,Q4,UPI,5085.77,68528.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-28,2024,12,Q4,IMPS,132.0,16481.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-28,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,83.62,3513.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-28,2024,12,Q4,UPI,5149.14,64526.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-29,2024,12,Q4,IMPS,115.13,10794.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-29,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,79.49,3033.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-29,2024,12,Q4,UPI,5112.26,53660.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-30,2024,12,Q4,IMPS,149.79,23869.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-30,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,85.69,3682.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-30,2024,12,Q4,UPI,5252.9,78391.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-31,2024,12,Q4,IMPS,163.18,27090.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-31,2024,12,Q4,NFS_ATM_CASH_WITHDRAWAL,108.74,4889.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2024-12-31,2024,12,Q4,UPI,5947.44,93147.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-01,2025,1,Q1,IMPS,155.02,20804.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-01,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,99.19,4453.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-01,2025,1,Q1,UPI,5684.29,81015.79,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-02,2025,1,Q1,IMPS,160.25,24384.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-02,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,104.09,5084.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-02,2025,1,Q1,UPI,5652.23,94429.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-03,2025,1,Q1,IMPS,156.84,22955.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-03,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,100.77,4849.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-03,2025,1,Q1,UPI,5594.45,86371.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-04,2025,1,Q1,IMPS,151.14,21673.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-04,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.31,4899.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-04,2025,1,Q1,UPI,5623.49,87686.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-05,2025,1,Q1,IMPS,136.0,13586.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-05,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,95.76,4175.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-05,2025,1,Q1,UPI,5569.97,70700.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-06,2025,1,Q1,IMPS,155.46,23549.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-06,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,98.7,4642.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-06,2025,1,Q1,UPI,5596.41,92101.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-07,2025,1,Q1,IMPS,160.66,23356.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-07,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.09,4815.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-07,2025,1,Q1,UPI,5583.26,86148.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-08,2025,1,Q1,IMPS,155.86,22425.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-08,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,108.11,5100.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-08,2025,1,Q1,UPI,5729.69,86474.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-09,2025,1,Q1,IMPS,158.97,22442.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-09,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,104.27,4817.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-09,2025,1,Q1,UPI,5681.22,85038.14,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-10,2025,1,Q1,IMPS,157.9,22370.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-10,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,108.78,5004.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-10,2025,1,Q1,UPI,5787.6,86039.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-11,2025,1,Q1,IMPS,149.27,17988.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-11,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,106.83,4929.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-11,2025,1,Q1,UPI,5682.68,76848.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-12,2025,1,Q1,IMPS,129.5,11779.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-12,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,98.02,4164.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-12,2025,1,Q1,UPI,5670.88,63403.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-13,2025,1,Q1,IMPS,154.16,21567.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-13,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,108.8,4770.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-13,2025,1,Q1,UPI,5556.74,78541.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-14,2025,1,Q1,IMPS,136.12,16050.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-14,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,87.26,3685.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-14,2025,1,Q1,UPI,5226.89,66339.87,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-15,2025,1,Q1,IMPS,139.83,18496.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-15,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,90.5,3928.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-15,2025,1,Q1,UPI,5335.38,72564.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-16,2025,1,Q1,IMPS,139.63,18512.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-16,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,88.11,3799.71,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-16,2025,1,Q1,UPI,5330.99,71787.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-17,2025,1,Q1,IMPS,138.64,18784.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-17,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,87.7,3790.02,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-17,2025,1,Q1,UPI,5374.03,71032.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-18,2025,1,Q1,IMPS,134.85,17320.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-18,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,89.0,3846.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-18,2025,1,Q1,UPI,5391.77,68860.95,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-19,2025,1,Q1,IMPS,115.81,10797.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-19,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,83.53,3288.24,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-19,2025,1,Q1,UPI,5306.5,56364.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-20,2025,1,Q1,IMPS,142.8,20775.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-20,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,89.61,3897.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-20,2025,1,Q1,UPI,5436.44,78187.93,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-21,2025,1,Q1,IMPS,136.16,19446.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-21,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,82.73,3529.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-21,2025,1,Q1,UPI,5308.28,72609.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-22,2025,1,Q1,IMPS,137.57,19635.02,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-22,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,82.94,3515.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-22,2025,1,Q1,UPI,5415.29,72846.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-23,2025,1,Q1,IMPS,136.03,19211.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-23,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,80.1,3385.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-23,2025,1,Q1,UPI,5268.29,69306.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-24,2025,1,Q1,IMPS,136.07,19647.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-24,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,82.35,3440.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-24,2025,1,Q1,UPI,5367.16,69561.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-25,2025,1,Q1,IMPS,133.09,16547.72,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-25,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,87.49,3678.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-25,2025,1,Q1,UPI,5530.17,67121.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-26,2025,1,Q1,IMPS,111.25,10042.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2025-01-26,2025,1,Q1,NFS_ATM_CASH_WITHDRAWAL,76.89,2868.01,1f9367ac-01b0-4c82-83a1-4069d4340667
