state_slug,state_name,year,population_persons,source_state_or_aggregation,source_table,source_date_basis,source_url,method_note
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2027,407000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2028,408000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2029,409000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2030,410000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2031,410000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2032,411000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2033,412000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2034,412000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2035,413000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andaman-&-nicobar-islands,Andaman & Nicobar Islands,2036,413000,Andaman & Nicobar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2011,49577000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2012,49936000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2013,50295000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2014,50654000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2015,51012000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2016,51371000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2017,51655000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2018,51938000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2019,52221000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2020,52504000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2021,52787000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2022,52972000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2023,53156000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2024,53340000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2025,53524000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2026,53709000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2027,53802000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2028,53895000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2029,53989000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2030,54082000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2031,54175000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2032,54191000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2033,54206000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2034,54221000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2035,54236000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
andhra-pradesh,Andhra Pradesh,2036,54252000,Andhra Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2011,1384000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2012,1399000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2013,1414000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2014,1429000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2015,1444000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2016,1459000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2017,1474000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2018,1489000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2019,1504000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2020,1519000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2021,1533000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2022,1548000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2023,1562000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2024,1576000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2025,1590000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2026,1604000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2027,1617000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2028,1630000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2029,1643000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2030,1656000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2031,1669000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2032,1679000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2033,1689000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2034,1699000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2035,1709000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
arunachal-pradesh,Arunachal Pradesh,2036,1719000,Arunachal Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2011,31206000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2012,31598000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2013,31991000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2014,32383000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2015,32776000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2016,33168000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2017,33543000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2018,33918000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2019,34293000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2020,34668000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2021,35043000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2022,35378000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2023,35713000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2024,36047000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2025,36382000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2026,36717000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2027,37012000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2028,37308000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2029,37604000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2030,37900000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2031,38196000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2032,38437000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2033,38677000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2034,38918000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2035,39158000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
assam,Assam,2036,39399000,Assam,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2011,104099000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2012,106115000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2013,108130000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2014,110145000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2015,112161000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2016,114176000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2017,115957000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2018,117739000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2019,119520000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2020,121302000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2021,123083000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2022,124919000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2023,126756000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2024,128592000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
bihar,Bihar,2025,130429000,Bihar,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
